ProductName,QuantityOnHand,UnitCost,InventoryDate
"LL Mountain Frame - Silver, 42",438,$79.97,2012-05-10
"LL Mountain Frame - Silver, 44",438,$90.43,2012-05-10
"LL Mountain Frame - Silver, 48",438,$87.53,2012-05-10
"LL Mountain Frame - Silver, 52",438,$77.01,2012-05-10
Mountain Tire Tube,438,$1.70,2012-05-10
Road Tire Tube,438,$1.31,2012-05-10
Touring Tire Tube,438,$1.70,2012-05-10
"LL Mountain Frame - Black, 42",438,$70.01,2012-05-10
"LL Mountain Frame - Black, 44",438,$79.06,2012-05-10
"LL Mountain Frame - Black, 48",438,$80.40,2012-05-10
"LL Mountain Frame - Black, 52",438,$133.34,2012-05-10
LL Mountain Tire,438,$8.36,2012-05-10
ML Mountain Tire,438,$9.59,2012-05-10
HL Mountain Tire,438,$12.85,2012-05-10
LL Road Tire,438,$8.03,2012-05-10
ML Road Tire,438,$9.60,2012-05-10
HL Road Tire,438,$13.05,2012-05-10
Touring Tire,438,$9.94,2012-05-10
LL Mountain Pedal,438,$15.27,2012-05-10
ML Mountain Pedal,438,$19.19,2012-05-10
HL Mountain Pedal,438,$23.07,2012-05-10
LL Road Pedal,438,$13.21,2012-05-10
ML Road Pedal,438,$25.64,2012-05-10
HL Road Pedal,438,$29.04,2012-05-10
Touring Pedal,438,$25.32,2012-05-10
"ML Mountain Frame-W - Silver, 38",438,$211.75,2012-05-10
"LL Mountain Frame - Black, 40",438,$131.93,2012-05-10
"LL Mountain Frame - Silver, 40",438,$83.87,2012-05-10
Front Derailleur,438,$27.84,2012-05-10
LL Touring Handlebars,438,$15.22,2012-05-10
HL Touring Handlebars,438,$26.71,2012-05-10
Front Brakes,438,$29.17,2012-05-10
LL Crankset,438,$61.20,2012-05-10
ML Crankset,438,$99.55,2012-05-10
HL Crankset,438,$121.53,2012-05-10
Chain,438,$6.50,2012-05-10
"Touring-2000 Blue, 60",88,$369.39,2012-05-10
"Touring-1000 Yellow, 46",88,$463.42,2012-05-10
"Touring-1000 Yellow, 50",88,$546.62,2012-05-10
"Touring-1000 Yellow, 54",88,$573.26,2012-05-10
"Touring-1000 Yellow, 60",88,$507.62,2012-05-10
"Touring-3000 Blue, 54",88,$173.69,2012-05-10
"Touring-3000 Blue, 58",88,$195.92,2012-05-10
"Touring-3000 Blue, 62",88,$198.82,2012-05-10
"Touring-3000 Yellow, 44",88,$171.03,2012-05-10
"Touring-3000 Yellow, 50",88,$169.57,2012-05-10
"Touring-3000 Yellow, 54",88,$163.69,2012-05-10
"Touring-3000 Yellow, 58",88,$177.48,2012-05-10
"Touring-3000 Yellow, 62",88,$171.00,2012-05-10
"Touring-1000 Blue, 46",88,$771.06,2012-05-10
"Touring-1000 Blue, 50",88,$681.15,2012-05-10
"Touring-1000 Blue, 54",88,$769.51,2012-05-10
"Touring-1000 Blue, 60",88,$741.16,2012-05-10
"Touring-2000 Blue, 46",88,$389.45,2012-05-10
"Touring-2000 Blue, 50",88,$410.08,2012-05-10
"Touring-2000 Blue, 54",88,$384.94,2012-05-10
"Road-350-W Yellow, 40",88,$631.76,2012-05-10
"Road-350-W Yellow, 42",88,$539.79,2012-05-10
"Road-350-W Yellow, 44",88,$660.22,2012-05-10
"Road-350-W Yellow, 48",88,$637.95,2012-05-10
"Road-750 Black, 58",88,$234.86,2012-05-10
"Touring-3000 Blue, 44",88,$180.52,2012-05-10
"Touring-3000 Blue, 50",88,$169.32,2012-05-10
"Mountain-400-W Silver, 38",88,$301.54,2012-05-10
"Mountain-400-W Silver, 40",88,$286.28,2012-05-10
"Mountain-400-W Silver, 42",88,$300.58,2012-05-10
"Mountain-400-W Silver, 46",88,$286.57,2012-05-10
"Mountain-500 Silver, 40",88,$71.79,2012-05-10
"Mountain-500 Silver, 42",88,$66.60,2012-05-10
"Mountain-500 Silver, 44",88,$78.74,2012-05-10
"Mountain-500 Silver, 48",88,$81.41,2012-05-10
"Mountain-500 Silver, 52",88,$66.64,2012-05-10
"Mountain-500 Black, 40",88,$200.30,2012-05-10
"Mountain-500 Black, 42",88,$163.01,2012-05-10
"Mountain-500 Black, 44",88,$220.92,2012-05-10
"Mountain-500 Black, 48",88,$161.61,2012-05-10
"Mountain-500 Black, 52",88,$221.40,2012-05-10
LL Bottom Bracket,438,$15.63,2012-05-10
ML Bottom Bracket,438,$40.85,2012-05-10
HL Bottom Bracket,438,$35.67,2012-05-10
"Road-750 Black, 44",88,$212.36,2012-05-10
"Road-750 Black, 48",88,$183.46,2012-05-10
"Road-750 Black, 52",88,$218.63,2012-05-10
