ProductName,QuantityOnHand,UnitCost,InventoryDate
"LL Mountain Frame - Silver, 42",438,$79.23,2012-05-14
"LL Mountain Frame - Silver, 44",438,$90.27,2012-05-14
"LL Mountain Frame - Silver, 48",438,$88.50,2012-05-14
"LL Mountain Frame - Silver, 52",438,$76.44,2012-05-14
Mountain Tire Tube,438,$1.69,2012-05-14
Road Tire Tube,438,$1.32,2012-05-14
Touring Tire Tube,438,$1.69,2012-05-14
"LL Mountain Frame - Black, 42",438,$70.70,2012-05-14
"LL Mountain Frame - Black, 44",438,$78.59,2012-05-14
"LL Mountain Frame - Black, 48",438,$80.48,2012-05-14
"LL Mountain Frame - Black, 52",438,$133.05,2012-05-14
LL Mountain Tire,438,$8.35,2012-05-14
ML Mountain Tire,438,$9.59,2012-05-14
HL Mountain Tire,438,$12.89,2012-05-14
LL Road Tire,438,$8.03,2012-05-14
ML Road Tire,438,$9.55,2012-05-14
HL Road Tire,438,$12.96,2012-05-14
Touring Tire,438,$9.92,2012-05-14
LL Mountain Pedal,438,$15.35,2012-05-14
ML Mountain Pedal,438,$19.14,2012-05-14
HL Mountain Pedal,438,$23.13,2012-05-14
LL Road Pedal,438,$13.25,2012-05-14
ML Road Pedal,438,$25.66,2012-05-14
HL Road Pedal,438,$29.04,2012-05-14
Touring Pedal,438,$25.26,2012-05-14
"ML Mountain Frame-W - Silver, 38",438,$211.65,2012-05-14
"LL Mountain Frame - Black, 40",438,$131.35,2012-05-14
"LL Mountain Frame - Silver, 40",438,$83.82,2012-05-14
Front Derailleur,438,$27.66,2012-05-14
LL Touring Handlebars,438,$15.15,2012-05-14
HL Touring Handlebars,438,$26.86,2012-05-14
Front Brakes,438,$29.05,2012-05-14
LL Crankset,438,$61.25,2012-05-14
ML Crankset,438,$99.74,2012-05-14
HL Crankset,438,$123.12,2012-05-14
Chain,438,$6.52,2012-05-14
"Touring-2000 Blue, 60",88,$373.87,2012-05-14
"Touring-1000 Yellow, 46",88,$462.82,2012-05-14
"Touring-1000 Yellow, 50",88,$551.22,2012-05-14
"Touring-1000 Yellow, 54",88,$571.53,2012-05-14
"Touring-1000 Yellow, 60",88,$507.66,2012-05-14
"Touring-3000 Blue, 54",88,$174.09,2012-05-14
"Touring-3000 Blue, 58",88,$195.09,2012-05-14
"Touring-3000 Blue, 62",88,$195.64,2012-05-14
"Touring-3000 Yellow, 44",88,$171.87,2012-05-14
"Touring-3000 Yellow, 50",88,$169.42,2012-05-14
"Touring-3000 Yellow, 54",88,$165.75,2012-05-14
"Touring-3000 Yellow, 58",88,$178.10,2012-05-14
"Touring-3000 Yellow, 62",88,$170.86,2012-05-14
"Touring-1000 Blue, 46",88,$767.20,2012-05-14
"Touring-1000 Blue, 50",88,$678.90,2012-05-14
"Touring-1000 Blue, 54",88,$769.18,2012-05-14
"Touring-1000 Blue, 60",88,$735.16,2012-05-14
"Touring-2000 Blue, 46",88,$389.25,2012-05-14
"Touring-2000 Blue, 50",88,$412.91,2012-05-14
"Touring-2000 Blue, 54",88,$381.60,2012-05-14
"Road-350-W Yellow, 40",88,$629.42,2012-05-14
"Road-350-W Yellow, 42",88,$545.53,2012-05-14
"Road-350-W Yellow, 44",88,$664.98,2012-05-14
"Road-350-W Yellow, 48",88,$633.61,2012-05-14
"Road-750 Black, 58",88,$233.80,2012-05-14
"Touring-3000 Blue, 44",88,$180.07,2012-05-14
"Touring-3000 Blue, 50",88,$169.40,2012-05-14
"Mountain-400-W Silver, 38",88,$302.23,2012-05-14
"Mountain-400-W Silver, 40",88,$287.20,2012-05-14
"Mountain-400-W Silver, 42",88,$303.44,2012-05-14
"Mountain-400-W Silver, 46",88,$285.97,2012-05-14
"Mountain-500 Silver, 40",88,$72.08,2012-05-14
"Mountain-500 Silver, 42",88,$66.56,2012-05-14
"Mountain-500 Silver, 44",88,$79.22,2012-05-14
"Mountain-500 Silver, 48",88,$81.54,2012-05-14
"Mountain-500 Silver, 52",88,$66.35,2012-05-14
"Mountain-500 Black, 40",88,$200.56,2012-05-14
"Mountain-500 Black, 42",88,$163.82,2012-05-14
"Mountain-500 Black, 44",88,$218.84,2012-05-14
"Mountain-500 Black, 48",88,$162.59,2012-05-14
"Mountain-500 Black, 52",88,$221.93,2012-05-14
LL Bottom Bracket,438,$15.67,2012-05-14
ML Bottom Bracket,438,$40.75,2012-05-14
HL Bottom Bracket,438,$35.70,2012-05-14
"Road-750 Black, 44",88,$211.59,2012-05-14
"Road-750 Black, 48",88,$182.19,2012-05-14
"Road-750 Black, 52",88,$219.20,2012-05-14
