ProductName,QuantityOnHand,UnitCost,InventoryDate
"LL Mountain Frame - Silver, 42",438,$79.82,2012-05-11
"LL Mountain Frame - Silver, 44",438,$90.41,2012-05-11
"LL Mountain Frame - Silver, 48",438,$87.97,2012-05-11
"LL Mountain Frame - Silver, 52",438,$76.68,2012-05-11
Mountain Tire Tube,438,$1.69,2012-05-11
Road Tire Tube,438,$1.31,2012-05-11
Touring Tire Tube,438,$1.70,2012-05-11
"LL Mountain Frame - Black, 42",438,$70.15,2012-05-11
"LL Mountain Frame - Black, 44",438,$79.08,2012-05-11
"LL Mountain Frame - Black, 48",438,$80.44,2012-05-11
"LL Mountain Frame - Black, 52",438,$132.74,2012-05-11
LL Mountain Tire,438,$8.35,2012-05-11
ML Mountain Tire,438,$9.55,2012-05-11
HL Mountain Tire,438,$12.85,2012-05-11
LL Road Tire,438,$8.05,2012-05-11
ML Road Tire,438,$9.57,2012-05-11
HL Road Tire,438,$12.98,2012-05-11
Touring Tire,438,$9.97,2012-05-11
LL Mountain Pedal,438,$15.26,2012-05-11
ML Mountain Pedal,438,$19.22,2012-05-11
HL Mountain Pedal,438,$23.05,2012-05-11
LL Road Pedal,438,$13.20,2012-05-11
ML Road Pedal,438,$25.65,2012-05-11
HL Road Pedal,438,$29.06,2012-05-11
Touring Pedal,438,$25.36,2012-05-11
"ML Mountain Frame-W - Silver, 38",438,$211.46,2012-05-11
"LL Mountain Frame - Black, 40",438,$132.14,2012-05-11
"LL Mountain Frame - Silver, 40",438,$84.13,2012-05-11
Front Derailleur,438,$27.72,2012-05-11
LL Touring Handlebars,438,$15.25,2012-05-11
HL Touring Handlebars,438,$26.65,2012-05-11
Front Brakes,438,$29.15,2012-05-11
LL Crankset,438,$61.12,2012-05-11
ML Crankset,438,$99.12,2012-05-11
HL Crankset,438,$122.01,2012-05-11
Chain,438,$6.47,2012-05-11
"Touring-2000 Blue, 60",88,$369.05,2012-05-11
"Touring-1000 Yellow, 46",88,$463.70,2012-05-11
"Touring-1000 Yellow, 50",88,$544.93,2012-05-11
"Touring-1000 Yellow, 54",88,$571.02,2012-05-11
"Touring-1000 Yellow, 60",88,$506.35,2012-05-11
"Touring-3000 Blue, 54",88,$174.25,2012-05-11
"Touring-3000 Blue, 58",88,$195.17,2012-05-11
"Touring-3000 Blue, 62",88,$197.96,2012-05-11
"Touring-3000 Yellow, 44",88,$171.03,2012-05-11
"Touring-3000 Yellow, 50",88,$169.17,2012-05-11
"Touring-3000 Yellow, 54",88,$164.10,2012-05-11
"Touring-3000 Yellow, 58",88,$177.08,2012-05-11
"Touring-3000 Yellow, 62",88,$170.42,2012-05-11
"Touring-1000 Blue, 46",88,$768.20,2012-05-11
"Touring-1000 Blue, 50",88,$682.10,2012-05-11
"Touring-1000 Blue, 54",88,$773.28,2012-05-11
"Touring-1000 Blue, 60",88,$737.53,2012-05-11
"Touring-2000 Blue, 46",88,$387.77,2012-05-11
"Touring-2000 Blue, 50",88,$409.38,2012-05-11
"Touring-2000 Blue, 54",88,$384.94,2012-05-11
"Road-350-W Yellow, 40",88,$632.39,2012-05-11
"Road-350-W Yellow, 42",88,$540.00,2012-05-11
"Road-350-W Yellow, 44",88,$663.26,2012-05-11
"Road-350-W Yellow, 48",88,$640.05,2012-05-11
"Road-750 Black, 58",88,$235.47,2012-05-11
"Touring-3000 Blue, 44",88,$179.81,2012-05-11
"Touring-3000 Blue, 50",88,$169.42,2012-05-11
"Mountain-400-W Silver, 38",88,$302.11,2012-05-11
"Mountain-400-W Silver, 40",88,$286.08,2012-05-11
"Mountain-400-W Silver, 42",88,$299.20,2012-05-11
"Mountain-400-W Silver, 46",88,$286.00,2012-05-11
"Mountain-500 Silver, 40",88,$71.95,2012-05-11
"Mountain-500 Silver, 42",88,$66.36,2012-05-11
"Mountain-500 Silver, 44",88,$78.51,2012-05-11
"Mountain-500 Silver, 48",88,$81.17,2012-05-11
"Mountain-500 Silver, 52",88,$66.41,2012-05-11
"Mountain-500 Black, 40",88,$200.96,2012-05-11
"Mountain-500 Black, 42",88,$162.99,2012-05-11
"Mountain-500 Black, 44",88,$220.01,2012-05-11
"Mountain-500 Black, 48",88,$162.22,2012-05-11
"Mountain-500 Black, 52",88,$221.05,2012-05-11
LL Bottom Bracket,438,$15.71,2012-05-11
ML Bottom Bracket,438,$40.97,2012-05-11
HL Bottom Bracket,438,$35.83,2012-05-11
"Road-750 Black, 44",88,$211.68,2012-05-11
"Road-750 Black, 48",88,$182.87,2012-05-11
"Road-750 Black, 52",88,$218.18,2012-05-11
