ProductName,QuantityOnHand,UnitCost,InventoryDate
"LL Mountain Frame - Silver, 42",438,$79.52,2012-05-13
"LL Mountain Frame - Silver, 44",438,$90.41,2012-05-13
"LL Mountain Frame - Silver, 48",438,$88.53,2012-05-13
"LL Mountain Frame - Silver, 52",438,$76.25,2012-05-13
Mountain Tire Tube,438,$1.70,2012-05-13
Road Tire Tube,438,$1.31,2012-05-13
Touring Tire Tube,438,$1.69,2012-05-13
"LL Mountain Frame - Black, 42",438,$70.46,2012-05-13
"LL Mountain Frame - Black, 44",438,$78.88,2012-05-13
"LL Mountain Frame - Black, 48",438,$80.28,2012-05-13
"LL Mountain Frame - Black, 52",438,$132.91,2012-05-13
LL Mountain Tire,438,$8.37,2012-05-13
ML Mountain Tire,438,$9.58,2012-05-13
HL Mountain Tire,438,$12.89,2012-05-13
LL Road Tire,438,$7.99,2012-05-13
ML Road Tire,438,$9.57,2012-05-13
HL Road Tire,438,$12.95,2012-05-13
Touring Tire,438,$9.91,2012-05-13
LL Mountain Pedal,438,$15.30,2012-05-13
ML Mountain Pedal,438,$19.23,2012-05-13
HL Mountain Pedal,438,$23.14,2012-05-13
LL Road Pedal,438,$13.21,2012-05-13
ML Road Pedal,438,$25.75,2012-05-13
HL Road Pedal,438,$29.16,2012-05-13
Touring Pedal,438,$25.33,2012-05-13
"ML Mountain Frame-W - Silver, 38",438,$211.65,2012-05-13
"LL Mountain Frame - Black, 40",438,$131.82,2012-05-13
"LL Mountain Frame - Silver, 40",438,$84.18,2012-05-13
Front Derailleur,438,$27.55,2012-05-13
LL Touring Handlebars,438,$15.20,2012-05-13
HL Touring Handlebars,438,$26.76,2012-05-13
Front Brakes,438,$29.03,2012-05-13
LL Crankset,438,$61.05,2012-05-13
ML Crankset,438,$99.54,2012-05-13
HL Crankset,438,$122.75,2012-05-13
Chain,438,$6.49,2012-05-13
"Touring-2000 Blue, 60",88,$372.12,2012-05-13
"Touring-1000 Yellow, 46",88,$462.40,2012-05-13
"Touring-1000 Yellow, 50",88,$548.48,2012-05-13
"Touring-1000 Yellow, 54",88,$573.77,2012-05-13
"Touring-1000 Yellow, 60",88,$505.13,2012-05-13
"Touring-3000 Blue, 54",88,$174.37,2012-05-13
"Touring-3000 Blue, 58",88,$195.74,2012-05-13
"Touring-3000 Blue, 62",88,$196.26,2012-05-13
"Touring-3000 Yellow, 44",88,$171.42,2012-05-13
"Touring-3000 Yellow, 50",88,$169.35,2012-05-13
"Touring-3000 Yellow, 54",88,$165.42,2012-05-13
"Touring-3000 Yellow, 58",88,$178.42,2012-05-13
"Touring-3000 Yellow, 62",88,$170.95,2012-05-13
"Touring-1000 Blue, 46",88,$769.43,2012-05-13
"Touring-1000 Blue, 50",88,$678.97,2012-05-13
"Touring-1000 Blue, 54",88,$769.88,2012-05-13
"Touring-1000 Blue, 60",88,$737.97,2012-05-13
"Touring-2000 Blue, 46",88,$388.90,2012-05-13
"Touring-2000 Blue, 50",88,$411.22,2012-05-13
"Touring-2000 Blue, 54",88,$382.75,2012-05-13
"Road-350-W Yellow, 40",88,$631.19,2012-05-13
"Road-350-W Yellow, 42",88,$543.57,2012-05-13
"Road-350-W Yellow, 44",88,$666.11,2012-05-13
"Road-350-W Yellow, 48",88,$635.71,2012-05-13
"Road-750 Black, 58",88,$234.55,2012-05-13
"Touring-3000 Blue, 44",88,$179.56,2012-05-13
"Touring-3000 Blue, 50",88,$169.50,2012-05-13
"Mountain-400-W Silver, 38",88,$302.44,2012-05-13
"Mountain-400-W Silver, 40",88,$286.60,2012-05-13
"Mountain-400-W Silver, 42",88,$302.02,2012-05-13
"Mountain-400-W Silver, 46",88,$286.32,2012-05-13
"Mountain-500 Silver, 40",88,$71.79,2012-05-13
"Mountain-500 Silver, 42",88,$66.58,2012-05-13
"Mountain-500 Silver, 44",88,$78.95,2012-05-13
"Mountain-500 Silver, 48",88,$81.13,2012-05-13
"Mountain-500 Silver, 52",88,$66.47,2012-05-13
"Mountain-500 Black, 40",88,$199.66,2012-05-13
"Mountain-500 Black, 42",88,$164.18,2012-05-13
"Mountain-500 Black, 44",88,$219.15,2012-05-13
"Mountain-500 Black, 48",88,$162.35,2012-05-13
"Mountain-500 Black, 52",88,$220.89,2012-05-13
LL Bottom Bracket,438,$15.70,2012-05-13
ML Bottom Bracket,438,$40.92,2012-05-13
HL Bottom Bracket,438,$35.62,2012-05-13
"Road-750 Black, 44",88,$211.91,2012-05-13
"Road-750 Black, 48",88,$182.82,2012-05-13
"Road-750 Black, 52",88,$218.94,2012-05-13
