ProductName,QuantityOnHand,UnitCost,InventoryDate
HL Touring Seat/Saddle,438,$15.51,2012-05-30
"LL Mountain Frame - Silver, 42",438,$78.93,2012-05-30
"LL Mountain Frame - Silver, 44",438,$90.53,2012-05-30
"LL Mountain Frame - Silver, 48",438,$88.05,2012-05-30
"LL Mountain Frame - Silver, 52",438,$74.94,2012-05-30
Mountain Tire Tube,438,$1.73,2012-05-30
Road Tire Tube,438,$1.32,2012-05-30
Touring Tire Tube,438,$1.69,2012-05-30
"LL Mountain Frame - Black, 42",438,$71.22,2012-05-30
"LL Mountain Frame - Black, 44",438,$78.40,2012-05-30
"LL Mountain Frame - Black, 48",438,$82.04,2012-05-30
"LL Mountain Frame - Black, 52",438,$132.26,2012-05-30
LL Mountain Tire,438,$8.34,2012-05-30
ML Mountain Tire,438,$9.68,2012-05-30
HL Mountain Tire,438,$12.94,2012-05-30
LL Road Tire,438,$7.94,2012-05-30
ML Road Tire,438,$9.71,2012-05-30
HL Road Tire,438,$13.10,2012-05-30
Touring Tire,438,$9.87,2012-05-30
LL Mountain Pedal,438,$15.20,2012-05-30
ML Mountain Pedal,438,$19.44,2012-05-30
HL Mountain Pedal,438,$22.92,2012-05-30
LL Road Pedal,438,$13.03,2012-05-30
ML Road Pedal,438,$25.75,2012-05-30
HL Road Pedal,438,$28.93,2012-05-30
Touring Pedal,438,$25.14,2012-05-30
"ML Mountain Frame-W - Silver, 38",438,$204.49,2012-05-30
"LL Mountain Frame - Black, 40",438,$132.00,2012-05-30
"LL Mountain Frame - Silver, 40",438,$83.97,2012-05-30
Front Derailleur,438,$27.37,2012-05-30
LL Touring Handlebars,438,$15.00,2012-05-30
HL Touring Handlebars,438,$26.60,2012-05-30
Front Brakes,438,$28.66,2012-05-30
LL Crankset,438,$62.78,2012-05-30
ML Crankset,438,$100.66,2012-05-30
HL Crankset,438,$123.99,2012-05-30
Chain,438,$6.43,2012-05-30
"Touring-2000 Blue, 60",88,$379.88,2012-05-30
"Touring-1000 Yellow, 46",88,$483.98,2012-05-30
"Touring-1000 Yellow, 50",88,$554.78,2012-05-30
"Touring-1000 Yellow, 54",88,$570.79,2012-05-30
"Touring-1000 Yellow, 60",88,$492.82,2012-05-30
"Touring-3000 Blue, 54",88,$175.02,2012-05-30
"Touring-3000 Blue, 58",88,$188.93,2012-05-30
"Touring-3000 Blue, 62",88,$192.73,2012-05-30
"Touring-3000 Yellow, 44",88,$175.19,2012-05-30
"Touring-3000 Yellow, 50",88,$169.22,2012-05-30
"Touring-3000 Yellow, 54",88,$164.02,2012-05-30
"Touring-3000 Yellow, 58",88,$177.45,2012-05-30
"Touring-3000 Yellow, 62",88,$171.35,2012-05-30
"Touring-1000 Blue, 46",88,$772.85,2012-05-30
"Touring-1000 Blue, 50",88,$675.40,2012-05-30
"Touring-1000 Blue, 54",88,$763.15,2012-05-30
"Touring-1000 Blue, 60",88,$755.46,2012-05-30
"Touring-2000 Blue, 46",88,$394.04,2012-05-30
"Touring-2000 Blue, 50",88,$401.96,2012-05-30
"Touring-2000 Blue, 54",88,$380.43,2012-05-30
"Road-350-W Yellow, 40",88,$637.76,2012-05-30
"Road-350-W Yellow, 42",88,$546.37,2012-05-30
"Road-350-W Yellow, 44",88,$667.99,2012-05-30
"Road-350-W Yellow, 48",88,$635.48,2012-05-30
"Road-750 Black, 58",88,$234.93,2012-05-30
"Touring-3000 Blue, 44",88,$180.66,2012-05-30
"Touring-3000 Blue, 50",88,$167.50,2012-05-30
"Mountain-400-W Silver, 38",88,$300.21,2012-05-30
"Mountain-400-W Silver, 40",88,$290.36,2012-05-30
"Mountain-400-W Silver, 42",88,$305.30,2012-05-30
"Mountain-400-W Silver, 46",88,$289.90,2012-05-30
"Mountain-500 Silver, 40",88,$71.40,2012-05-30
"Mountain-500 Silver, 42",88,$66.64,2012-05-30
"Mountain-500 Silver, 44",88,$80.82,2012-05-30
"Mountain-500 Silver, 48",88,$81.09,2012-05-30
"Mountain-500 Silver, 52",88,$65.98,2012-05-30
"Mountain-500 Black, 40",88,$204.71,2012-05-30
"Mountain-500 Black, 42",88,$164.98,2012-05-30
"Mountain-500 Black, 44",88,$216.24,2012-05-30
"Mountain-500 Black, 48",88,$164.17,2012-05-30
"Mountain-500 Black, 52",88,$218.43,2012-05-30
LL Bottom Bracket,438,$15.62,2012-05-30
ML Bottom Bracket,438,$41.01,2012-05-30
HL Bottom Bracket,438,$36.09,2012-05-30
"Road-750 Black, 44",88,$212.07,2012-05-30
"Road-750 Black, 48",88,$182.20,2012-05-30
"Road-750 Black, 52",88,$221.08,2012-05-30
