ProductName,QuantityOnHand,UnitCost,InventoryDate
HL Touring Seat/Saddle,438,$15.37,2012-06-30
"LL Mountain Frame - Silver, 42",438,$78.98,2012-06-30
"LL Mountain Frame - Silver, 44",438,$90.71,2012-06-30
"LL Mountain Frame - Silver, 48",438,$88.46,2012-06-30
"LL Mountain Frame - Silver, 52",438,$76.12,2012-06-30
Mountain Tire Tube,438,$1.73,2012-06-30
Road Tire Tube,438,$1.34,2012-06-30
Touring Tire Tube,438,$1.68,2012-06-30
"LL Mountain Frame - Black, 42",438,$73.10,2012-06-30
"LL Mountain Frame - Black, 44",438,$77.80,2012-06-30
"LL Mountain Frame - Black, 48",438,$84.11,2012-06-30
"LL Mountain Frame - Black, 52",438,$132.60,2012-06-30
LL Mountain Tire,438,$8.30,2012-06-30
ML Mountain Tire,438,$9.69,2012-06-30
HL Mountain Tire,438,$12.73,2012-06-30
LL Road Tire,438,$7.69,2012-06-30
ML Road Tire,438,$9.74,2012-06-30
HL Road Tire,438,$13.30,2012-06-30
Touring Tire,438,$9.92,2012-06-30
LL Mountain Pedal,438,$15.09,2012-06-30
ML Mountain Pedal,438,$19.24,2012-06-30
HL Mountain Pedal,438,$23.06,2012-06-30
LL Road Pedal,438,$12.84,2012-06-30
ML Road Pedal,438,$25.65,2012-06-30
HL Road Pedal,438,$28.85,2012-06-30
Touring Pedal,438,$24.72,2012-06-30
"ML Mountain Frame-W - Silver, 38",438,$205.72,2012-06-30
"LL Mountain Frame - Black, 40",438,$130.25,2012-06-30
"LL Mountain Frame - Silver, 40",438,$84.59,2012-06-30
Front Derailleur,438,$27.75,2012-06-30
LL Touring Handlebars,438,$14.83,2012-06-30
HL Touring Handlebars,438,$27.23,2012-06-30
Front Brakes,438,$28.02,2012-06-30
LL Crankset,438,$63.61,2012-06-30
ML Crankset,438,$101.21,2012-06-30
HL Crankset,438,$129.57,2012-06-30
Chain,438,$6.32,2012-06-30
"Touring-2000 Blue, 60",88,$377.41,2012-06-30
"Touring-1000 Yellow, 46",88,$480.35,2012-06-30
"Touring-1000 Yellow, 50",88,$558.78,2012-06-30
"Touring-1000 Yellow, 54",88,$587.39,2012-06-30
"Touring-1000 Yellow, 60",88,$490.64,2012-06-30
"Touring-3000 Blue, 54",88,$175.51,2012-06-30
"Touring-3000 Blue, 58",88,$193.89,2012-06-30
"Touring-3000 Blue, 62",88,$195.09,2012-06-30
"Touring-3000 Yellow, 44",88,$172.66,2012-06-30
"Touring-3000 Yellow, 50",88,$173.22,2012-06-30
"Touring-3000 Yellow, 54",88,$162.36,2012-06-30
"Touring-3000 Yellow, 58",88,$177.40,2012-06-30
"Touring-3000 Yellow, 62",88,$171.81,2012-06-30
"Touring-1000 Blue, 46",88,$767.46,2012-06-30
"Touring-1000 Blue, 50",88,$699.64,2012-06-30
"Touring-1000 Blue, 54",88,$758.51,2012-06-30
"Touring-1000 Blue, 60",88,$760.76,2012-06-30
"Touring-2000 Blue, 46",88,$403.11,2012-06-30
"Touring-2000 Blue, 50",88,$391.17,2012-06-30
"Touring-2000 Blue, 54",88,$392.19,2012-06-30
"Road-350-W Yellow, 40",88,$656.44,2012-06-30
"Road-350-W Yellow, 42",88,$539.41,2012-06-30
"Road-350-W Yellow, 44",88,$681.73,2012-06-30
"Road-350-W Yellow, 48",88,$630.70,2012-06-30
"Road-750 Black, 58",88,$235.44,2012-06-30
"Touring-3000 Blue, 44",88,$177.56,2012-06-30
"Touring-3000 Blue, 50",88,$162.90,2012-06-30
"Mountain-400-W Silver, 38",88,$305.40,2012-06-30
"Mountain-400-W Silver, 40",88,$292.07,2012-06-30
"Mountain-400-W Silver, 42",88,$303.53,2012-06-30
"Mountain-400-W Silver, 46",88,$293.95,2012-06-30
"Mountain-500 Silver, 40",88,$73.28,2012-06-30
"Mountain-500 Silver, 42",88,$66.07,2012-06-30
"Mountain-500 Silver, 44",88,$80.92,2012-06-30
"Mountain-500 Silver, 48",88,$84.01,2012-06-30
"Mountain-500 Silver, 52",88,$64.67,2012-06-30
"Mountain-500 Black, 40",88,$204.89,2012-06-30
"Mountain-500 Black, 42",88,$163.97,2012-06-30
"Mountain-500 Black, 44",88,$215.22,2012-06-30
"Mountain-500 Black, 48",88,$163.53,2012-06-30
"Mountain-500 Black, 52",88,$216.39,2012-06-30
LL Bottom Bracket,438,$15.38,2012-06-30
ML Bottom Bracket,438,$41.93,2012-06-30
HL Bottom Bracket,438,$34.87,2012-06-30
"Road-750 Black, 44",88,$206.95,2012-06-30
"Road-750 Black, 48",88,$185.64,2012-06-30
"Road-750 Black, 52",88,$218.57,2012-06-30
