ProductName,QuantityOnHand,UnitCost,InventoryDate
"LL Mountain Frame - Silver, 42",438,$79.73,2012-05-12
"LL Mountain Frame - Silver, 44",438,$90.77,2012-05-12
"LL Mountain Frame - Silver, 48",438,$88.12,2012-05-12
"LL Mountain Frame - Silver, 52",438,$76.38,2012-05-12
Mountain Tire Tube,438,$1.69,2012-05-12
Road Tire Tube,438,$1.31,2012-05-12
Touring Tire Tube,438,$1.70,2012-05-12
"LL Mountain Frame - Black, 42",438,$70.34,2012-05-12
"LL Mountain Frame - Black, 44",438,$78.91,2012-05-12
"LL Mountain Frame - Black, 48",438,$80.66,2012-05-12
"LL Mountain Frame - Black, 52",438,$132.56,2012-05-12
LL Mountain Tire,438,$8.38,2012-05-12
ML Mountain Tire,438,$9.57,2012-05-12
HL Mountain Tire,438,$12.84,2012-05-12
LL Road Tire,438,$8.02,2012-05-12
ML Road Tire,438,$9.54,2012-05-12
HL Road Tire,438,$12.99,2012-05-12
Touring Tire,438,$9.93,2012-05-12
LL Mountain Pedal,438,$15.30,2012-05-12
ML Mountain Pedal,438,$19.25,2012-05-12
HL Mountain Pedal,438,$23.16,2012-05-12
LL Road Pedal,438,$13.23,2012-05-12
ML Road Pedal,438,$25.76,2012-05-12
HL Road Pedal,438,$29.12,2012-05-12
Touring Pedal,438,$25.41,2012-05-12
"ML Mountain Frame-W - Silver, 38",438,$211.39,2012-05-12
"LL Mountain Frame - Black, 40",438,$131.77,2012-05-12
"LL Mountain Frame - Silver, 40",438,$83.81,2012-05-12
Front Derailleur,438,$27.64,2012-05-12
LL Touring Handlebars,438,$15.21,2012-05-12
HL Touring Handlebars,438,$26.68,2012-05-12
Front Brakes,438,$29.15,2012-05-12
LL Crankset,438,$60.83,2012-05-12
ML Crankset,438,$99.44,2012-05-12
HL Crankset,438,$122.22,2012-05-12
Chain,438,$6.46,2012-05-12
"Touring-2000 Blue, 60",88,$370.83,2012-05-12
"Touring-1000 Yellow, 46",88,$462.77,2012-05-12
"Touring-1000 Yellow, 50",88,$546.29,2012-05-12
"Touring-1000 Yellow, 54",88,$571.37,2012-05-12
"Touring-1000 Yellow, 60",88,$505.54,2012-05-12
"Touring-3000 Blue, 54",88,$174.16,2012-05-12
"Touring-3000 Blue, 58",88,$195.90,2012-05-12
"Touring-3000 Blue, 62",88,$197.17,2012-05-12
"Touring-3000 Yellow, 44",88,$171.06,2012-05-12
"Touring-3000 Yellow, 50",88,$169.79,2012-05-12
"Touring-3000 Yellow, 54",88,$164.63,2012-05-12
"Touring-3000 Yellow, 58",88,$177.57,2012-05-12
"Touring-3000 Yellow, 62",88,$170.42,2012-05-12
"Touring-1000 Blue, 46",88,$768.90,2012-05-12
"Touring-1000 Blue, 50",88,$680.40,2012-05-12
"Touring-1000 Blue, 54",88,$773.59,2012-05-12
"Touring-1000 Blue, 60",88,$735.39,2012-05-12
"Touring-2000 Blue, 46",88,$388.35,2012-05-12
"Touring-2000 Blue, 50",88,$410.16,2012-05-12
"Touring-2000 Blue, 54",88,$384.59,2012-05-12
"Road-350-W Yellow, 40",88,$632.08,2012-05-12
"Road-350-W Yellow, 42",88,$541.25,2012-05-12
"Road-350-W Yellow, 44",88,$665.25,2012-05-12
"Road-350-W Yellow, 48",88,$637.81,2012-05-12
"Road-750 Black, 58",88,$235.11,2012-05-12
"Touring-3000 Blue, 44",88,$179.89,2012-05-12
"Touring-3000 Blue, 50",88,$168.66,2012-05-12
"Mountain-400-W Silver, 38",88,$301.66,2012-05-12
"Mountain-400-W Silver, 40",88,$285.94,2012-05-12
"Mountain-400-W Silver, 42",88,$300.67,2012-05-12
"Mountain-400-W Silver, 46",88,$286.20,2012-05-12
"Mountain-500 Silver, 40",88,$71.73,2012-05-12
"Mountain-500 Silver, 42",88,$66.44,2012-05-12
"Mountain-500 Silver, 44",88,$78.65,2012-05-12
"Mountain-500 Silver, 48",88,$80.87,2012-05-12
"Mountain-500 Silver, 52",88,$66.36,2012-05-12
"Mountain-500 Black, 40",88,$200.06,2012-05-12
"Mountain-500 Black, 42",88,$163.51,2012-05-12
"Mountain-500 Black, 44",88,$219.26,2012-05-12
"Mountain-500 Black, 48",88,$162.87,2012-05-12
"Mountain-500 Black, 52",88,$221.31,2012-05-12
LL Bottom Bracket,438,$15.64,2012-05-12
ML Bottom Bracket,438,$40.96,2012-05-12
HL Bottom Bracket,438,$35.74,2012-05-12
"Road-750 Black, 44",88,$211.81,2012-05-12
"Road-750 Black, 48",88,$182.82,2012-05-12
"Road-750 Black, 52",88,$218.72,2012-05-12
