ProductName,QuantityOnHand,UnitCost,InventoryDate
"LL Mountain Frame - Silver, 42",438,$79.78,2012-05-08
"LL Mountain Frame - Silver, 44",438,$90.36,2012-05-08
"LL Mountain Frame - Silver, 48",438,$87.38,2012-05-08
"LL Mountain Frame - Silver, 52",438,$77.39,2012-05-08
Mountain Tire Tube,438,$1.69,2012-05-08
Road Tire Tube,438,$1.31,2012-05-08
Touring Tire Tube,438,$1.70,2012-05-08
"LL Mountain Frame - Black, 42",438,$69.80,2012-05-08
"LL Mountain Frame - Black, 44",438,$79.78,2012-05-08
"LL Mountain Frame - Black, 48",438,$80.27,2012-05-08
"LL Mountain Frame - Black, 52",438,$132.76,2012-05-08
LL Mountain Tire,438,$8.30,2012-05-08
ML Mountain Tire,438,$9.60,2012-05-08
HL Mountain Tire,438,$12.91,2012-05-08
LL Road Tire,438,$8.03,2012-05-08
ML Road Tire,438,$9.64,2012-05-08
HL Road Tire,438,$12.97,2012-05-08
Touring Tire,438,$9.99,2012-05-08
LL Mountain Pedal,438,$15.32,2012-05-08
ML Mountain Pedal,438,$19.18,2012-05-08
HL Mountain Pedal,438,$23.17,2012-05-08
LL Road Pedal,438,$13.30,2012-05-08
ML Road Pedal,438,$25.54,2012-05-08
HL Road Pedal,438,$28.99,2012-05-08
Touring Pedal,438,$25.34,2012-05-08
"ML Mountain Frame-W - Silver, 38",438,$211.39,2012-05-08
"LL Mountain Frame - Black, 40",438,$132.66,2012-05-08
"LL Mountain Frame - Silver, 40",438,$83.52,2012-05-08
Front Derailleur,438,$27.83,2012-05-08
LL Touring Handlebars,438,$15.19,2012-05-08
HL Touring Handlebars,438,$26.75,2012-05-08
Front Brakes,438,$29.07,2012-05-08
LL Crankset,438,$61.39,2012-05-08
ML Crankset,438,$99.79,2012-05-08
HL Crankset,438,$120.86,2012-05-08
Chain,438,$6.50,2012-05-08
"Touring-2000 Blue, 60",88,$368.24,2012-05-08
"Touring-1000 Yellow, 46",88,$463.10,2012-05-08
"Touring-1000 Yellow, 50",88,$547.39,2012-05-08
"Touring-1000 Yellow, 54",88,$573.15,2012-05-08
"Touring-1000 Yellow, 60",88,$507.47,2012-05-08
"Touring-3000 Blue, 54",88,$172.43,2012-05-08
"Touring-3000 Blue, 58",88,$194.77,2012-05-08
"Touring-3000 Blue, 62",88,$200.02,2012-05-08
"Touring-3000 Yellow, 44",88,$170.13,2012-05-08
"Touring-3000 Yellow, 50",88,$169.40,2012-05-08
"Touring-3000 Yellow, 54",88,$163.46,2012-05-08
"Touring-3000 Yellow, 58",88,$177.70,2012-05-08
"Touring-3000 Yellow, 62",88,$171.47,2012-05-08
"Touring-1000 Blue, 46",88,$770.44,2012-05-08
"Touring-1000 Blue, 50",88,$681.30,2012-05-08
"Touring-1000 Blue, 54",88,$773.84,2012-05-08
"Touring-1000 Blue, 60",88,$742.43,2012-05-08
"Touring-2000 Blue, 46",88,$390.69,2012-05-08
"Touring-2000 Blue, 50",88,$407.38,2012-05-08
"Touring-2000 Blue, 54",88,$386.45,2012-05-08
"Road-350-W Yellow, 40",88,$627.42,2012-05-08
"Road-350-W Yellow, 42",88,$538.12,2012-05-08
"Road-350-W Yellow, 44",88,$658.24,2012-05-08
"Road-350-W Yellow, 48",88,$637.56,2012-05-08
"Road-750 Black, 58",88,$234.34,2012-05-08
"Touring-3000 Blue, 44",88,$179.30,2012-05-08
"Touring-3000 Blue, 50",88,$168.71,2012-05-08
"Mountain-400-W Silver, 38",88,$301.51,2012-05-08
"Mountain-400-W Silver, 40",88,$285.71,2012-05-08
"Mountain-400-W Silver, 42",88,$301.13,2012-05-08
"Mountain-400-W Silver, 46",88,$286.55,2012-05-08
"Mountain-500 Silver, 40",88,$71.91,2012-05-08
"Mountain-500 Silver, 42",88,$66.64,2012-05-08
"Mountain-500 Silver, 44",88,$78.91,2012-05-08
"Mountain-500 Silver, 48",88,$81.37,2012-05-08
"Mountain-500 Silver, 52",88,$66.76,2012-05-08
"Mountain-500 Black, 40",88,$201.61,2012-05-08
"Mountain-500 Black, 42",88,$162.70,2012-05-08
"Mountain-500 Black, 44",88,$219.73,2012-05-08
"Mountain-500 Black, 48",88,$163.02,2012-05-08
"Mountain-500 Black, 52",88,$221.58,2012-05-08
LL Bottom Bracket,438,$15.58,2012-05-08
ML Bottom Bracket,438,$41.14,2012-05-08
HL Bottom Bracket,438,$35.71,2012-05-08
"Road-750 Black, 44",88,$212.53,2012-05-08
"Road-750 Black, 48",88,$182.89,2012-05-08
"Road-750 Black, 52",88,$218.50,2012-05-08
